Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Segment,Region,Country,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Order_Status,Delivery_Days,Promised_Delivery_Days,On_Time_Delivery
ORD-01302,2024-08-27,CUST-0287,Customer 287,Corporate,Latin America,Mexico,Online,Technology,Tablet X,5,1381.08,0.05,6560.13,4902.02,1658.11,Bank Transfer,Completed,9,3,No
ORD-00493,2024-08-28,CUST-0106,Customer 106,Corporate,North America,Canada,Partner,Furniture,Storage Cabinet,1,1456.85,0.1,1311.16,821.62,489.54,Cash,Completed,11,7,No
ORD-00653,2024-08-28,CUST-0019,Customer 19,Small Business,Asia Pacific,Australia,Online,Technology,Tablet X,8,201.73,0.05,1533.15,797.79,735.36,Credit Card,Completed,11,3,No
ORD-00434,2024-08-30,CUST-0052,Customer 52,Consumer,North America,Canada,Retail Store,Office Supplies,Ink Cartridge,2,325.76,0.1,586.37,335.24,251.13,Bank Transfer,Completed,13,4,No
ORD-00746,2024-08-31,CUST-0029,Customer 29,Consumer,Latin America,Brazil,Retail Store,Accessories,Wireless Mouse,2,815.41,0.1,1467.74,1087.04,380.7,Cash,Completed,8,9,Yes
ORD-01136,2024-08-31,CUST-0174,Customer 174,Consumer,North America,Canada,Online,Technology,Business Monitor,9,1598.92,0.0,0.0,9924.42,0.0,Bank Transfer,Cancelled,1,9,Yes
ORD-00012,2024-09-01,CUST-0194,Customer 194,Consumer,Latin America,Mexico,Online,Office Supplies,Premium Paper,5,1314.4,0.0,6572.0,3898.19,2673.81,Credit Card,Completed,4,4,Yes
ORD-00186,2024-09-01,CUST-0221,Customer 221,Consumer,Asia Pacific,Australia,Online,Technology,Wireless Router,5,1663.21,0.0,8316.05,6700.16,1615.89,Credit Card,Completed,8,7,No
ORD-00071,2024-09-02,CUST-0167,Customer 167,Consumer,Middle East,Pakistan,Retail Store,Accessories,Mechanical Keyboard,9,1559.85,0.1,0.0,9701.96,0.0,PayPal,Cancelled,2,7,Yes
ORD-00769,2024-09-02,CUST-0277,Customer 277,Consumer,Europe,Germany,Online,Office Supplies,Ink Cartridge,6,268.27,0.1,1448.66,1184.39,264.27,PayPal,Completed,14,8,No
ORD-00845,2024-09-03,CUST-0243,Customer 243,Consumer,North America,Canada,Retail Store,Technology,Laptop Pro 14,8,1303.08,0.05,9903.41,5323.37,4580.04,PayPal,Completed,5,3,No
ORD-00122,2024-09-05,CUST-0227,Customer 227,Consumer,Latin America,Brazil,Online,Technology,Tablet X,9,326.88,0.08,0.0,2116.81,0.0,Credit Card,Cancelled,1,9,Yes
ORD-01287,2024-09-05,CUST-0205,Customer 205,Consumer,North America,United States,Online,Office Supplies,Printer,7,1122.44,0.2,6285.66,4386.96,1898.7,Credit Card,Shipped,1,4,Yes
ORD-00607,2024-09-05,CUST-0087,Customer 87,Corporate,North America,United States,Retail Store,Technology,Wireless Router,10,549.01,0.08,5050.89,3919.15,1131.74,PayPal,Shipped,1,4,Yes
ORD-00872,2024-09-05,CUST-0196,Customer 196,Corporate,North America,United States,Partner,Furniture,Conference Table,1,1433.69,0.05,1362.01,745.55,616.46,Credit Card,Completed,13,10,No
ORD-01046,2024-09-06,CUST-0109,Customer 109,Consumer,Asia Pacific,India,Online,Furniture,Storage Cabinet,1,525.38,0.1,472.84,369.41,103.43,Bank Transfer,Returned,3,4,Yes
ORD-01408,2024-09-06,CUST-0286,Customer 286,Small Business,Middle East,Pakistan,Online,Technology,Wireless Router,4,1668.56,0.1,0.0,4242.84,0.0,PayPal,Cancelled,7,9,Yes
ORD-00812,2024-09-07,CUST-0116,Customer 116,Consumer,Middle East,Saudi Arabia,Partner,Technology,Business Monitor,1,538.95,0.0,538.95,383.67,155.28,Credit Card,Completed,13,11,No
ORD-01432,2024-09-07,CUST-0286,Customer 286,Consumer,Asia Pacific,Singapore,Online,Accessories,USB-C Hub,4,1637.68,0.1,5895.65,4022.66,1872.99,Credit Card,Completed,1,8,Yes
ORD-00703,2024-09-08,CUST-0064,Customer 64,Corporate,Europe,United Kingdom,Retail Store,Office Supplies,Office Organizer,3,1346.08,0.02,3957.48,2700.95,1256.53,Cash,Completed,3,10,Yes
ORD-00266,2024-09-08,CUST-0267,Customer 267,Consumer,Middle East,UAE,Online,Technology,Laptop Pro 14,8,749.67,0.08,5517.57,3864.56,1653.01,PayPal,Completed,12,4,No
ORD-01485,2024-09-09,CUST-0100,Customer 100,Consumer,Europe,France,Online,Accessories,Wireless Mouse,9,1153.62,0.1,9344.32,5692.59,3651.73,PayPal,Shipped,12,6,No
ORD-00704,2024-09-10,CUST-0124,Customer 124,Corporate,North America,Canada,Online,Technology,Laptop Pro 14,10,124.76,0.0,1247.6,793.91,453.69,PayPal,Completed,9,7,No
ORD-01179,2024-09-11,CUST-0128,Customer 128,Corporate,Middle East,Pakistan,Retail Store,Office Supplies,Ink Cartridge,7,758.38,0.08,4883.97,3388.33,1495.64,Cash,Shipped,1,4,Yes
ORD-00891,2024-09-11,CUST-0046,Customer 46,Corporate,Middle East,Saudi Arabia,Online,Accessories,Wireless Mouse,7,413.69,0.15,2461.46,1682.93,778.53,Bank Transfer,Completed,3,5,Yes
ORD-00458,2024-09-11,CUST-0270,Customer 270,Corporate,Europe,Germany,Partner,Technology,Laptop Pro 14,3,813.72,0.05,2319.1,1819.84,499.26,Bank Transfer,Completed,6,3,No
ORD-00331,2024-09-12,CUST-0176,Customer 176,Consumer,Europe,United Kingdom,Online,Office Supplies,Ink Cartridge,7,169.29,0.08,1090.23,571.04,519.19,Cash,Completed,14,11,No
ORD-01478,2024-09-12,CUST-0194,Customer 194,Consumer,Middle East,Pakistan,Partner,Office Supplies,Office Organizer,1,223.65,0.15,190.1,148.34,41.76,PayPal,Completed,14,3,No
ORD-01051,2024-09-12,CUST-0023,Customer 23,Consumer,Latin America,Mexico,Online,Furniture,Executive Chair,5,197.12,0.05,936.32,587.55,348.77,Bank Transfer,Completed,8,6,No
ORD-00609,2024-09-13,CUST-0074,Customer 74,Small Business,Europe,France,Online,Technology,Business Monitor,3,1454.63,0.05,4145.7,2236.32,1909.38,PayPal,Completed,10,6,No
ORD-00757,2024-09-14,CUST-0145,Customer 145,Consumer,Asia Pacific,India,Retail Store,Technology,Laptop Pro 14,8,1262.3,0.02,9896.43,5231.82,4664.61,Credit Card,Completed,10,3,No
ORD-01315,2024-09-14,CUST-0169,Customer 169,Small Business,Europe,United Kingdom,Online,Technology,Laptop Pro 14,4,275.45,0.08,1013.66,818.7,194.96,Bank Transfer,Completed,2,6,Yes
ORD-01219,2024-09-15,CUST-0231,Customer 231,Corporate,Asia Pacific,Singapore,Partner,Technology,Tablet X,8,1529.98,0.02,11995.04,6619.96,5375.08,Bank Transfer,Completed,1,7,Yes
ORD-00563,2024-09-15,CUST-0019,Customer 19,Corporate,North America,United States,Retail Store,Accessories,Mechanical Keyboard,10,440.64,0.02,4318.27,2675.2,1643.07,PayPal,Completed,10,10,Yes
ORD-00780,2024-09-15,CUST-0066,Customer 66,Corporate,Asia Pacific,Singapore,Online,Technology,Wireless Router,1,951.83,0.1,856.65,520.15,336.5,Bank Transfer,Completed,14,7,No
ORD-00707,2024-09-15,CUST-0078,Customer 78,Small Business,Europe,France,Online,Technology,Business Monitor,10,1001.54,0.05,9514.63,7559.59,1955.04,Cash,Shipped,12,11,No
ORD-00541,2024-09-17,CUST-0174,Customer 174,Corporate,Latin America,Mexico,Online,Furniture,Conference Table,10,160.09,0.0,1600.9,881.04,719.86,Cash,Completed,10,6,No
ORD-01428,2024-09-17,CUST-0239,Customer 239,Corporate,Latin America,Brazil,Partner,Accessories,Mechanical Keyboard,1,260.83,0.05,247.79,168.73,79.06,Credit Card,Returned,13,8,No
ORD-01499,2024-09-18,CUST-0077,Customer 77,Small Business,Europe,France,Retail Store,Accessories,Webcam,7,855.34,0.08,5508.39,3887.61,1620.78,PayPal,Completed,10,4,No
ORD-01185,2024-09-18,CUST-0155,Customer 155,Corporate,North America,Canada,Online,Technology,Tablet X,3,594.01,0.1,1603.83,966.66,637.17,Credit Card,Completed,5,9,Yes
ORD-01431,2024-09-18,CUST-0293,Customer 293,Small Business,Europe,United Kingdom,Online,Furniture,Storage Cabinet,5,1313.22,0.0,6566.1,4662.83,1903.27,Cash,Completed,7,6,No
ORD-00141,2024-09-18,CUST-0155,Customer 155,Small Business,Latin America,Brazil,Online,Furniture,Standing Desk,6,166.05,0.05,946.48,669.43,277.05,PayPal,Completed,7,7,Yes
ORD-01331,2024-09-18,CUST-0153,Customer 153,Consumer,Asia Pacific,Australia,Online,Accessories,Wireless Mouse,4,397.15,0.08,1461.51,1161.81,299.7,PayPal,Completed,6,9,Yes
ORD-00989,2024-09-19,CUST-0059,Customer 59,Consumer,North America,Canada,Online,Furniture,Standing Desk,3,1457.62,0.05,4154.22,2659.57,1494.65,PayPal,Shipped,3,4,Yes
ORD-00953,2024-09-19,CUST-0016,Customer 16,Corporate,North America,United States,Retail Store,Office Supplies,Office Organizer,4,982.14,0.0,3928.56,2070.55,1858.01,Credit Card,Completed,3,7,Yes
ORD-00888,2024-09-20,CUST-0032,Customer 32,Corporate,North America,United States,Online,Accessories,Webcam,6,1748.56,0.08,9652.05,6234.85,3417.2,PayPal,Completed,4,11,Yes
ORD-00271,2024-09-20,CUST-0045,Customer 45,Corporate,Middle East,Pakistan,Online,Office Supplies,Office Organizer,1,760.5,0.0,760.5,543.41,217.09,Bank Transfer,Completed,12,10,No
ORD-00247,2024-09-20,CUST-0011,Customer 11,Consumer,Europe,France,Online,Office Supplies,Premium Paper,5,860.75,0.02,4217.68,2767.46,1450.22,Bank Transfer,Completed,10,4,No
ORD-01015,2024-09-20,CUST-0111,Customer 111,Corporate,Asia Pacific,India,Online,Office Supplies,Premium Paper,9,557.31,0.05,4765.0,3597.99,1167.01,Credit Card,Completed,13,3,No
ORD-01227,2024-09-20,CUST-0292,Customer 292,Corporate,Europe,United Kingdom,Online,Accessories,Wireless Mouse,2,1124.99,0.1,2024.98,1236.1,788.88,Cash,Completed,12,8,No
ORD-01114,2024-09-20,CUST-0080,Customer 80,Small Business,Asia Pacific,Australia,Retail Store,Accessories,USB-C Hub,5,93.98,0.1,422.91,278.8,144.11,Cash,Completed,9,6,No
ORD-00916,2024-09-21,CUST-0057,Customer 57,Corporate,Europe,Germany,Online,Office Supplies,Ink Cartridge,6,481.29,0.08,2656.72,1614.8,1041.92,Credit Card,Completed,4,3,No
ORD-00236,2024-09-21,CUST-0006,Customer 6,Consumer,Middle East,Pakistan,Retail Store,Accessories,Wireless Mouse,3,1699.92,0.08,4691.78,2596.04,2095.74,Cash,Completed,2,6,Yes
ORD-00967,2024-09-21,CUST-0284,Customer 284,Consumer,Middle East,Saudi Arabia,Online,Technology,Wireless Router,8,1785.16,0.02,13995.65,9677.88,4317.77,Credit Card,Completed,14,4,No
ORD-00359,2024-09-21,CUST-0230,Customer 230,Consumer,Latin America,Brazil,Retail Store,Technology,Wireless Router,1,836.48,0.08,769.56,449.14,320.42,Cash,Shipped,4,6,Yes
ORD-00500,2024-09-22,CUST-0208,Customer 208,Consumer,Latin America,Mexico,Online,Technology,Tablet X,6,168.35,0.15,858.58,681.31,177.27,Cash,Completed,4,3,No
ORD-00834,2024-09-22,CUST-0266,Customer 266,Corporate,North America,United States,Partner,Office Supplies,Printer,9,657.04,0.0,0.0,3885.63,0.0,PayPal,Cancelled,6,4,No
ORD-01146,2024-09-22,CUST-0300,Customer 300,Consumer,Latin America,Brazil,Online,Technology,Tablet X,7,347.48,0.08,2237.77,1554.44,683.33,Cash,Shipped,13,6,No
ORD-00857,2024-09-22,CUST-0298,Customer 298,Consumer,North America,United States,Online,Technology,Tablet X,5,1355.51,0.08,6235.35,3854.44,2380.91,Credit Card,Completed,11,6,No
ORD-00469,2024-09-23,CUST-0078,Customer 78,Consumer,North America,Canada,Retail Store,Office Supplies,Office Organizer,9,1379.48,0.02,12167.01,8742.91,3424.1,Cash,Completed,5,3,No
ORD-00909,2024-09-23,CUST-0231,Customer 231,Corporate,North America,Canada,Partner,Office Supplies,Printer,3,1690.37,0.0,5071.11,3017.88,2053.23,Cash,Completed,10,7,No
ORD-01336,2024-09-24,CUST-0019,Customer 19,Corporate,Asia Pacific,Singapore,Online,Furniture,Standing Desk,9,1757.61,0.15,13445.72,9715.11,3730.61,Credit Card,Completed,14,6,No
ORD-00917,2024-09-24,CUST-0191,Customer 191,Corporate,Europe,United Kingdom,Online,Technology,Laptop Pro 14,8,948.21,0.05,7206.4,4124.27,3082.13,Credit Card,Completed,7,11,Yes
ORD-01458,2024-09-25,CUST-0256,Customer 256,Consumer,Asia Pacific,Australia,Online,Office Supplies,Office Organizer,1,192.09,0.1,172.88,116.34,56.54,Bank Transfer,Shipped,13,6,No
ORD-00747,2024-09-25,CUST-0179,Customer 179,Consumer,Europe,Germany,Online,Furniture,Conference Table,10,161.2,0.02,1579.76,1228.88,350.88,Cash,Completed,4,8,Yes
ORD-01456,2024-09-26,CUST-0245,Customer 245,Corporate,Latin America,Brazil,Online,Office Supplies,Office Organizer,8,1291.79,0.05,9817.6,5643.24,4174.36,Credit Card,Completed,11,8,No
ORD-01089,2024-09-26,CUST-0212,Customer 212,Consumer,Latin America,Brazil,Online,Office Supplies,Office Organizer,5,1005.71,0.05,4777.12,2769.96,2007.16,Cash,Completed,3,10,Yes
ORD-00102,2024-09-27,CUST-0129,Customer 129,Corporate,Asia Pacific,Singapore,Online,Office Supplies,Ink Cartridge,5,615.24,0.02,3014.68,1972.39,1042.29,Bank Transfer,Completed,6,9,Yes
ORD-00254,2024-09-29,CUST-0143,Customer 143,Small Business,Europe,Germany,Online,Furniture,Conference Table,10,1287.81,0.02,0.0,9100.41,0.0,Cash,Cancelled,10,9,No
ORD-01169,2024-09-30,CUST-0228,Customer 228,Corporate,North America,Canada,Partner,Accessories,USB-C Hub,10,1020.11,0.05,9691.04,7480.39,2210.65,Cash,Completed,1,4,Yes
ORD-00286,2024-09-30,CUST-0282,Customer 282,Small Business,North America,United States,Retail Store,Technology,Tablet X,6,1639.35,0.05,9344.29,5915.36,3428.93,Bank Transfer,Completed,9,11,Yes
ORD-00453,2024-10-01,CUST-0279,Customer 279,Consumer,Europe,United Kingdom,Retail Store,Accessories,Mechanical Keyboard,3,402.16,0.15,1025.51,567.91,457.6,Bank Transfer,Completed,12,3,No
ORD-00939,2024-10-01,CUST-0009,Customer 9,Corporate,North America,Canada,Online,Furniture,Storage Cabinet,2,1406.94,0.2,2251.1,1208.05,1043.05,Credit Card,Completed,5,9,Yes
ORD-00577,2024-10-01,CUST-0291,Customer 291,Small Business,North America,Canada,Online,Technology,Laptop Pro 14,7,1140.32,0.1,7184.02,5420.46,1763.56,Bank Transfer,Completed,6,4,No
ORD-01048,2024-10-01,CUST-0295,Customer 295,Small Business,North America,Canada,Partner,Office Supplies,Office Organizer,6,1102.72,0.15,5623.87,3643.8,1980.07,Bank Transfer,Completed,6,11,Yes
ORD-01257,2024-10-01,CUST-0141,Customer 141,Corporate,North America,United States,Partner,Office Supplies,Office Organizer,7,445.07,0.15,2648.17,1522.02,1126.15,Bank Transfer,Completed,14,8,No
ORD-00946,2024-10-02,CUST-0247,Customer 247,Consumer,North America,Canada,Partner,Technology,Business Monitor,7,1158.2,0.08,7458.81,4207.17,3251.64,Bank Transfer,Completed,10,3,No
ORD-01246,2024-10-02,CUST-0219,Customer 219,Small Business,Asia Pacific,Australia,Online,Office Supplies,Premium Paper,6,71.2,0.08,0.0,281.58,0.0,Bank Transfer,Cancelled,9,3,No
ORD-00076,2024-10-03,CUST-0097,Customer 97,Small Business,Middle East,UAE,Online,Technology,Wireless Router,5,519.57,0.1,2338.07,1912.57,425.5,Bank Transfer,Shipped,4,3,No
ORD-00466,2024-10-03,CUST-0017,Customer 17,Consumer,Europe,United Kingdom,Online,Office Supplies,Office Organizer,3,1224.61,0.15,3122.76,2241.89,880.87,Cash,Completed,9,4,No
ORD-00387,2024-10-03,CUST-0071,Customer 71,Small Business,Europe,France,Partner,Technology,Wireless Router,5,929.73,0.05,4416.22,2841.01,1575.21,Credit Card,Completed,14,6,No
ORD-01173,2024-10-03,CUST-0209,Customer 209,Corporate,Asia Pacific,India,Retail Store,Accessories,Mechanical Keyboard,9,36.66,0.15,280.45,192.99,87.46,Bank Transfer,Completed,14,3,No
ORD-00808,2024-10-03,CUST-0182,Customer 182,Small Business,Latin America,Mexico,Retail Store,Office Supplies,Ink Cartridge,10,587.49,0.1,0.0,3379.9,0.0,Bank Transfer,Cancelled,5,9,Yes
ORD-00095,2024-10-03,CUST-0225,Customer 225,Consumer,Middle East,Saudi Arabia,Retail Store,Office Supplies,Ink Cartridge,6,152.81,0.08,843.51,628.87,214.64,Bank Transfer,Completed,2,7,Yes
ORD-00610,2024-10-03,CUST-0123,Customer 123,Consumer,Asia Pacific,Singapore,Online,Office Supplies,Office Organizer,10,1622.18,0.02,15897.36,11790.25,4107.11,Bank Transfer,Returned,6,9,Yes
ORD-00955,2024-10-04,CUST-0241,Customer 241,Corporate,Europe,Germany,Online,Technology,Wireless Router,6,1202.13,0.0,7212.78,3990.29,3222.49,Bank Transfer,Completed,5,9,Yes
ORD-00196,2024-10-04,CUST-0070,Customer 70,Small Business,Europe,Germany,Online,Technology,Wireless Router,1,1599.83,0.08,1471.84,970.14,501.7,Credit Card,Completed,3,9,Yes
ORD-01272,2024-10-06,CUST-0069,Customer 69,Consumer,Latin America,Mexico,Online,Furniture,Standing Desk,6,1418.63,0.05,0.0,6495.63,0.0,PayPal,Cancelled,7,11,Yes
ORD-00432,2024-10-07,CUST-0203,Customer 203,Small Business,Middle East,UAE,Retail Store,Technology,Business Monitor,4,480.51,0.02,1883.6,1264.9,618.7,Cash,Completed,11,8,No
ORD-01111,2024-10-07,CUST-0290,Customer 290,Small Business,Middle East,Pakistan,Online,Technology,Business Monitor,5,1020.28,0.05,4846.33,3840.42,1005.91,Cash,Completed,7,7,Yes
ORD-00501,2024-10-08,CUST-0248,Customer 248,Consumer,Asia Pacific,Australia,Partner,Furniture,Executive Chair,7,470.41,0.05,3128.23,2331.4,796.83,Cash,Completed,9,5,No
ORD-01447,2024-10-08,CUST-0036,Customer 36,Small Business,Asia Pacific,Australia,Online,Office Supplies,Office Organizer,1,481.98,0.08,443.42,275.68,167.74,Credit Card,Completed,6,5,No
ORD-00765,2024-10-08,CUST-0072,Customer 72,Consumer,North America,Canada,Online,Office Supplies,Ink Cartridge,5,73.17,0.2,292.68,217.73,74.95,PayPal,Completed,12,6,No
ORD-00406,2024-10-08,CUST-0277,Customer 277,Consumer,Latin America,Brazil,Online,Furniture,Standing Desk,6,772.72,0.2,3709.06,2471.51,1237.55,Bank Transfer,Returned,3,5,Yes
ORD-00562,2024-10-08,CUST-0052,Customer 52,Consumer,North America,Canada,Retail Store,Technology,Wireless Router,9,1315.63,0.15,10064.57,6693.0,3371.57,Bank Transfer,Completed,4,10,Yes
ORD-01223,2024-10-08,CUST-0280,Customer 280,Small Business,Europe,France,Retail Store,Accessories,Webcam,10,1307.24,0.0,13072.4,7011.47,6060.93,Bank Transfer,Returned,4,11,Yes
ORD-01167,2024-10-09,CUST-0298,Customer 298,Corporate,Middle East,UAE,Retail Store,Furniture,Standing Desk,10,283.46,0.0,2834.6,2019.19,815.41,PayPal,Completed,5,5,Yes
ORD-01305,2024-10-09,CUST-0125,Customer 125,Corporate,Asia Pacific,Australia,Partner,Accessories,Webcam,10,1319.2,0.02,0.0,8547.61,0.0,Credit Card,Cancelled,11,6,No
ORD-01439,2024-10-09,CUST-0219,Customer 219,Consumer,North America,Canada,Online,Furniture,Conference Table,8,129.51,0.02,1015.36,721.82,293.54,Bank Transfer,Completed,2,10,Yes
ORD-01192,2024-10-10,CUST-0050,Customer 50,Consumer,Asia Pacific,India,Retail Store,Office Supplies,Premium Paper,3,1237.33,0.0,3711.99,2609.51,1102.48,Credit Card,Returned,3,8,Yes
ORD-00727,2024-10-10,CUST-0292,Customer 292,Consumer,North America,Canada,Online,Technology,Tablet X,6,1398.46,0.15,7132.15,4726.96,2405.19,PayPal,Completed,9,9,Yes
ORD-00002,2024-10-11,CUST-0168,Customer 168,Consumer,Latin America,Mexico,Online,Office Supplies,Premium Paper,6,202.47,0.02,0.0,905.91,0.0,Cash,Cancelled,7,9,Yes
ORD-00353,2024-10-11,CUST-0145,Customer 145,Consumer,Asia Pacific,Australia,Online,Technology,Business Monitor,10,1606.38,0.05,15260.61,8312.54,6948.07,Cash,Shipped,9,6,No
ORD-01464,2024-10-11,CUST-0140,Customer 140,Consumer,Asia Pacific,India,Online,Technology,Tablet X,2,653.58,0.0,1307.16,833.74,473.42,Bank Transfer,Completed,11,6,No
ORD-00342,2024-10-11,CUST-0155,Customer 155,Consumer,Europe,France,Online,Technology,Tablet X,4,982.57,0.02,3851.67,2570.38,1281.29,Bank Transfer,Completed,8,4,No
ORD-01329,2024-10-11,CUST-0131,Customer 131,Corporate,Asia Pacific,Australia,Online,Office Supplies,Premium Paper,10,602.38,0.05,5722.61,4392.0,1330.61,Credit Card,Completed,11,5,No
ORD-01405,2024-10-13,CUST-0201,Customer 201,Corporate,Asia Pacific,Australia,Online,Accessories,Webcam,4,794.69,0.08,2924.46,2269.98,654.48,PayPal,Shipped,6,7,Yes
ORD-00111,2024-10-15,CUST-0089,Customer 89,Small Business,Europe,Germany,Partner,Accessories,Webcam,8,1264.34,0.1,9103.25,6342.98,2760.27,Credit Card,Returned,4,6,Yes
ORD-00756,2024-10-15,CUST-0181,Customer 181,Small Business,Middle East,Pakistan,Online,Accessories,Webcam,9,314.29,0.1,2545.75,1698.11,847.64,Cash,Completed,13,10,No
ORD-01491,2024-10-15,CUST-0072,Customer 72,Consumer,North America,United States,Online,Office Supplies,Printer,5,706.13,0.0,3530.65,2493.84,1036.81,Bank Transfer,Completed,2,10,Yes
ORD-00189,2024-10-17,CUST-0237,Customer 237,Consumer,Asia Pacific,Australia,Online,Furniture,Executive Chair,5,728.18,0.02,3568.08,2547.76,1020.32,PayPal,Completed,3,6,Yes
ORD-00257,2024-10-17,CUST-0164,Customer 164,Consumer,Latin America,Brazil,Online,Accessories,Wireless Mouse,9,1351.92,0.1,10950.55,6589.6,4360.95,PayPal,Completed,2,8,Yes
ORD-00520,2024-10-17,CUST-0019,Customer 19,Consumer,North America,United States,Online,Technology,Laptop Pro 14,10,702.22,0.08,6460.42,4963.18,1497.24,PayPal,Completed,10,9,No
ORD-00925,2024-10-18,CUST-0238,Customer 238,Consumer,Europe,Germany,Online,Furniture,Storage Cabinet,8,1677.07,0.02,13148.23,8552.86,4595.37,Bank Transfer,Completed,12,8,No
ORD-00414,2024-10-23,CUST-0116,Customer 116,Corporate,Asia Pacific,Singapore,Online,Office Supplies,Office Organizer,2,748.25,0.1,1346.85,733.25,613.6,Credit Card,Completed,11,9,No
ORD-00686,2024-10-24,CUST-0091,Customer 91,Consumer,Asia Pacific,Australia,Online,Office Supplies,Ink Cartridge,5,1504.86,0.1,6771.87,5103.15,1668.72,Cash,Completed,7,3,No
ORD-01417,2024-10-24,CUST-0072,Customer 72,Consumer,North America,Canada,Online,Accessories,USB-C Hub,6,47.74,0.0,286.44,158.77,127.67,Cash,Completed,9,6,No
ORD-01205,2024-10-25,CUST-0250,Customer 250,Corporate,Europe,Germany,Retail Store,Technology,Business Monitor,1,1762.04,0.1,1585.84,1273.98,311.86,Cash,Completed,3,9,Yes
ORD-01388,2024-10-26,CUST-0133,Customer 133,Consumer,North America,Canada,Online,Technology,Tablet X,4,1215.93,0.08,4474.62,3223.83,1250.79,Cash,Completed,14,7,No
